task,dataset,fold,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,datetime
concrete,concrete,0,RandomForestMSE_BAG_L2,0.9295487237344351,0.9469287558473634,5.800233364105225,1.5777812004089355,220.03329944610596,1.893693208694458,0.7724771499633789,13.747765064239502,2,True,12,2021-03-17 22:17:09.078810
concrete,concrete,0,LightGBMLarge_BAG_L2,0.9275544217717488,0.9451540100229756,4.262499094009399,0.870586633682251,306.1562759876251,0.3559589385986328,0.06528258323669434,99.87074160575867,2,True,21,2021-03-17 22:17:09.078810
concrete,concrete,0,CatBoost_BAG_L2,0.9269281686021265,0.9440505516001888,3.975809097290039,0.8468961715698242,228.63424849510193,0.06926894187927246,0.04159212112426758,22.348714113235474,2,True,18,2021-03-17 22:17:09.078810
concrete,concrete,0,LightGBMXT_BAG_L2,0.9259443889893407,0.941215982714196,4.024015188217163,0.8646116256713867,239.53510451316833,0.11747503280639648,0.05930757522583008,33.24957013130188,2,True,17,2021-03-17 22:17:09.078810
concrete,concrete,0,LightGBM_BAG_L2,0.9236139243728321,0.9446273199768146,4.0067901611328125,0.8628172874450684,242.0421760082245,0.1002500057220459,0.05751323699951172,35.75664162635803,2,True,16,2021-03-17 22:17:09.078810
concrete,concrete,0,LightGBMLarge_BAG_L1,0.9145647201405186,0.9261737946523089,0.29656505584716797,0.024707555770874023,38.615365505218506,0.29656505584716797,0.024707555770874023,38.615365505218506,1,True,10,2021-03-17 22:17:09.078810
concrete,concrete,0,RandomForestMSE_BAG_L1,0.9037204600222083,0.9163905840619887,0.6274540424346924,0.25379109382629395,3.64851450920105,0.6274540424346924,0.25379109382629395,3.64851450920105,1,True,1,2021-03-17 22:17:09.078810
concrete,concrete,0,ExtraTreesMSE_BAG_L1,0.9020052003161385,0.9248726206243804,0.7464540004730225,0.2557222843170166,2.730231761932373,0.7464540004730225,0.2557222843170166,2.730231761932373,1,True,2,2021-03-17 22:17:09.078810
concrete,concrete,0,RandomForest_DSTL_BASE,0.8880253110498793,0.8941394223877843,0.0581510066986084,0.030881881713867188,0.39801716804504395,0.0581510066986084,0.030881881713867188,0.39801716804504395,1,True,31,2021-03-17 22:17:09.078810
concrete,concrete,0,NeuralNetMXNet_BAG_L1,0.8851971268102047,0.9240343420919083,0.1503748893737793,0.06350111961364746,37.678898096084595,0.1503748893737793,0.06350111961364746,37.678898096084595,1,True,9,2021-03-17 22:17:09.078810
concrete,concrete,0,RandomForest_DSTL_KNOW,0.8851680974146305,0.8991276367562818,0.06296324729919434,0.02865004539489746,0.3728768825531006,0.06296324729919434,0.02865004539489746,0.3728768825531006,1,True,25,2021-03-17 22:17:09.078810
concrete,concrete,0,KNeighborsDist_BAG_L2,0.7972821526407782,0.8789200728960381,4.12875509262085,1.0630452632904053,206.32981157302856,0.222214937210083,0.25774121284484863,0.044277191162109375,2,True,15,2021-03-17 22:17:09.078810
concrete,concrete,0,KNeighborsUnif_BAG_L2,0.7732988140714687,0.8450514937582021,4.121756076812744,1.0464043617248535,206.32745552062988,0.21521592140197754,0.24110031127929688,0.041921138763427734,2,True,14,2021-03-17 22:17:09.078810
concrete,concrete,0,KNeighborsDist_BAG_L1,0.67143789313369,0.7911696205768419,0.040518999099731445,0.05237746238708496,0.015693187713623047,0.040518999099731445,0.05237746238708496,0.015693187713623047,1,True,4,2021-03-17 22:17:09.078810
concrete,concrete,0,LinearModel_DSTL_BASE,0.6609521021341498,0.7798813320957957,0.0059528350830078125,0.003484964370727539,0.013364315032958984,0.0059528350830078125,0.003484964370727539,0.013364315032958984,1,True,33,2021-03-17 22:17:09.078810
concrete,concrete,0,LinearModel_DSTL_KNOW,0.6597761914755081,0.780175168353094,0.0036280155181884766,0.0037479400634765625,0.014367103576660156,0.0036280155181884766,0.0037479400634765625,0.014367103576660156,1,True,27,2021-03-17 22:17:09.078810
concrete,concrete,0,KNeighborsUnif_BAG_L1,0.6309917768579559,0.7100839292046948,0.04445004463195801,0.0464174747467041,0.01413583755493164,0.04445004463195801,0.0464174747467041,0.01413583755493164,1,True,3,2021-03-17 22:17:09.078810
concrete,concrete,1,CatBoost_BAG_L1,0.9534656290868859,0.943339836009133,0.03713107109069824,0.01429295539855957,28.30788826942444,0.03713107109069824,0.01429295539855957,28.30788826942444,1,True,7,2021-03-17 22:25:07.079009
concrete,concrete,1,WeightedEnsemble_L2,0.9531500762815301,0.9447784939504544,0.3591310977935791,0.10810351371765137,91.50251364707947,0.007505178451538086,0.0004439353942871094,0.3715169429779053,2,True,11,2021-03-17 22:25:07.079009
