task,dataset,fold,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,datetime
bostonHousing,bostonHousing,1,CatBoost_BAG_L1,0.9358549302023518,0.8896193238378693,0.2686591148376465,0.14251208305358887,124.21017074584961,0.2686591148376465,0.14251208305358887,124.21017074584961,1,True,7,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,LightGBMLarge_BAG_L1,0.9327445289920056,0.8703399873466556,0.7336657047271729,0.21738219261169434,235.25687074661255,0.7336657047271729,0.21738219261169434,235.25687074661255,1,True,10,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,LightGBM_BAG_L1,0.9318460481677008,0.8738901480555095,0.473574161529541,0.2237391471862793,160.60242533683777,0.473574161529541,0.2237391471862793,160.60242533683777,1,True,5,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,WeightedEnsemble_L2,0.931371657202172,0.905692154333687,8.926695108413696,2.2431249618530273,665.4180779457092,0.004226207733154297,0.00046515464782714844,0.35101795196533203,2,True,11,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,XGBoost_BAG_L1,0.9309210707075506,0.8903243330430191,5.767625093460083,0.2593398094177246,83.26243543624878,5.767625093460083,0.2593398094177246,83.26243543624878,1,True,8,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,RandomForestMSE_BAG_L1,0.9214075497869185,0.8712621206944701,4.015894174575806,2.6797361373901367,37.04334282875061,4.015894174575806,2.6797361373901367,37.04334282875061,1,True,1,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,WeightedEnsemble_L2_DSTL_KNOW,0.9191879808238452,0.8966142978625646,0.09994912147521973,0.007765531539916992,4.703332185745239,0.0055921077728271484,0.0004868507385253906,0.21265411376953125,2,True,17,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,XGBoost_DSTL_KNOW,0.917341345681268,0.8864655061192908,0.0857851505279541,0.0031168460845947266,1.2972331047058105,0.0857851505279541,0.0031168460845947266,1.2972331047058105,1,True,15,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,LightGBMXT_BAG_L1,0.9142744457491553,0.8763273480359053,0.6213138103485107,0.23951292037963867,193.73766160011292,0.6213138103485107,0.23951292037963867,193.73766160011292,1,True,6,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,WeightedEnsemble_L2_DSTL_BASE,0.9114223467276149,0.8931217310538263,0.10901212692260742,0.040976524353027344,3.5084927082061768,0.0047149658203125,0.0004291534423828125,0.21535682678222656,2,True,23,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,NeuralNetMXNet_BAG_L1,0.9104393128471282,0.8993863689100158,1.847249984741211,1.107914924621582,263.7195267677307,1.847249984741211,1.107914924621582,263.7195267677307,1,True,9,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,RandomForest_DSTL_KNOW,0.9088763085447097,0.8719529550613557,0.050972938537597656,0.027186870574951172,0.3589460849761963,0.050972938537597656,0.027186870574951172,0.3589460849761963,1,True,14,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,CatBoost_DSTL_BASE,0.9081665622946523,0.849488387150573,0.0015940666198730469,0.0014581680297851562,0.38262295722961426,0.0015940666198730469,0.0014581680297851562,0.38262295722961426,1,True,19,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,LightGBM_DSTL_KNOW,0.9080370416733983,0.8888309247548593,0.006036996841430664,0.0023529529571533203,0.5715460777282715,0.006036996841430664,0.0023529529571533203,0.5715460777282715,1,True,12,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,CatBoost_DSTL_KNOW,0.9038917446665138,0.8705290798045342,0.0025348663330078125,0.0018088817596435547,2.621898889541626,0.0025348663330078125,0.0018088817596435547,2.621898889541626,1,True,13,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,RandomForest_DSTL_BASE,0.9033692262969615,0.8766061505112199,0.048261165618896484,0.026330232620239258,0.3579897880554199,0.048261165618896484,0.026330232620239258,0.3579897880554199,1,True,20,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,XGBoost_DSTL_BASE,0.8950428714703528,0.871458161735744,0.04413175582885742,0.002962827682495117,0.6264340877532959,0.04413175582885742,0.002962827682495117,0.6264340877532959,1,True,21,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,LightGBM_DSTL_BASE,0.8918168910694142,0.8789934095021,0.0038759708404541016,0.002780914306640625,1.9076671600341797,0.0038759708404541016,0.002780914306640625,1.9076671600341797,1,True,18,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,LinearModel_DSTL_KNOW,0.6821751342272546,0.6975086666607122,0.0062007904052734375,0.0069081783294677734,0.018007755279541016,0.0062007904052734375,0.0069081783294677734,0.018007755279541016,1,True,16,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,LinearModel_DSTL_BASE,0.6821195794628272,0.7002357839484324,0.006434202194213867,0.007015228271484375,0.01842188835144043,0.006434202194213867,0.007015228271484375,0.01842188835144043,1,True,22,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,KNeighborsDist_BAG_L1,0.6251206885186382,0.5766710897467117,0.4176208972930908,0.493380069732666,0.13726544380187988,0.4176208972930908,0.493380069732666,0.13726544380187988,1,True,4,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,1,KNeighborsUnif_BAG_L1,0.5827547783654553,0.5391455702378636,0.41189026832580566,0.45495152473449707,0.13235712051391602,0.41189026832580566,0.45495152473449707,0.13235712051391602,1,True,3,2021-03-22 12:35:50.924390
bostonHousing,bostonHousing,2,LightGBMXT_BAG_L1,0.938283922522854,0.8677839808308195,0.7247347831726074,0.24332857131958008,190.4496922492981,0.7247347831726074,0.24332857131958008,190.4496922492981,1,True,6,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,WeightedEnsemble_L2,0.9362967562913806,0.8993511458706067,8.746969223022461,1.7198498249053955,632.945880651474,0.0044400691986083984,0.0005512237548828125,0.36746692657470703,2,True,11,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,LightGBMLarge_BAG_L1,0.9342261774623938,0.8749759795648413,0.9780430793762207,0.2169170379638672,233.50953841209412,0.9780430793762207,0.2169170379638672,233.50953841209412,1,True,10,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,CatBoost_BAG_L1,0.9302993723475232,0.8888332603220868,0.3006000518798828,0.14586830139160156,127.58569169044495,0.3006000518798828,0.14586830139160156,127.58569169044495,1,True,7,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,NeuralNetMXNet_BAG_L1,0.9277692119445361,0.8906164023203355,1.7722411155700684,1.0881378650665283,254.63480019569397,1.7722411155700684,1.0881378650665283,254.63480019569397,1,True,9,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,XGBoost_BAG_L1,0.9263814227029674,0.8825111774163754,6.1102399826049805,0.26239752769470215,87.65115308761597,6.1102399826049805,0.26239752769470215,87.65115308761597,1,True,8,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,ExtraTreesMSE_BAG_L1,0.9222828065843277,0.8768920485591517,5.843605995178223,2.6980180740356445,28.22662591934204,5.843605995178223,2.6980180740356445,28.22662591934204,1,True,2,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,WeightedEnsemble_L2_DSTL_BASE,0.9203322274400578,0.9019175379672579,0.08668088912963867,0.016338825225830078,5.145228385925293,0.005017995834350586,0.00045490264892578125,0.2245950698852539,2,True,23,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,LightGBM_BAG_L1,0.9191374675930393,0.8726327127844158,0.5594480037689209,0.22289490699768066,162.7067687511444,0.5594480037689209,0.22289490699768066,162.7067687511444,1,True,5,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,XGBoost_DSTL_BASE,0.918195450085872,0.8822984165314935,0.06621694564819336,0.0033278465270996094,1.0260272026062012,0.06621694564819336,0.0033278465270996094,1.0260272026062012,1,True,21,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,WeightedEnsemble_L2_DSTL_KNOW,0.9155993948448911,0.9052991277533612,0.019475936889648438,0.011264562606811523,1.5706052780151367,0.0038988590240478516,0.00044417381286621094,0.2221691608428955,2,True,17,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,LightGBM_DSTL_KNOW,0.9128956170583955,0.905044815338434,0.008870124816894531,0.0035512447357177734,1.32926607131958,0.008870124816894531,0.0035512447357177734,1.32926607131958,1,True,12,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,XGBoost_DSTL_KNOW,0.9115667202673157,0.8630806967917225,0.08759713172912598,0.0034029483795166016,1.3147683143615723,0.08759713172912598,0.0034029483795166016,1.3147683143615723,1,True,15,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,CatBoost_DSTL_BASE,0.9096377495698295,0.8879724212212772,0.0022840499877929688,0.0018558502197265625,1.722353219985962,0.0022840499877929688,0.0018558502197265625,1.722353219985962,1,True,19,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,LightGBM_DSTL_BASE,0.9043984171611692,0.8930950659286002,0.005812883377075195,0.0031290054321289062,2.1528818607330322,0.005812883377075195,0.0031290054321289062,2.1528818607330322,1,True,18,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,CatBoost_DSTL_KNOW,0.9000742807293993,0.8894973406012,0.005387067794799805,0.0023202896118164062,6.365685939788818,0.005387067794799805,0.0023202896118164062,6.365685939788818,1,True,13,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,RandomForestMSE_BAG_L1,0.8991256505592692,0.8621291699975648,3.81711483001709,2.735830783843994,37.21467328071594,3.81711483001709,2.735830783843994,37.21467328071594,1,True,1,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,RandomForest_DSTL_BASE,0.8937664923643991,0.8620351197970095,0.04535412788391113,0.031054973602294922,0.40233302116394043,0.04535412788391113,0.031054973602294922,0.40233302116394043,1,True,20,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,RandomForest_DSTL_KNOW,0.8799477405196618,0.8335598919335461,0.04590201377868652,0.027441978454589844,0.3764379024505615,0.04590201377868652,0.027441978454589844,0.3764379024505615,1,True,14,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,LinearModel_DSTL_BASE,0.7625873786558097,0.7748425928169417,0.0073490142822265625,0.007571220397949219,0.01937103271484375,0.0073490142822265625,0.007571220397949219,0.01937103271484375,1,True,22,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,LinearModel_DSTL_KNOW,0.7589899249788074,0.7753320320417133,0.006706953048706055,0.007269144058227539,0.019170045852661133,0.006706953048706055,0.007269144058227539,0.019170045852661133,1,True,16,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,KNeighborsDist_BAG_L1,0.5281461399679733,0.563334891469295,0.47267889976501465,0.5232644081115723,0.1503734588623047,0.47267889976501465,0.5232644081115723,0.1503734588623047,1,True,4,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,2,KNeighborsUnif_BAG_L1,0.47925433930077344,0.5317034348929349,0.4505441188812256,0.4694795608520508,0.13898658752441406,0.4505441188812256,0.4694795608520508,0.13898658752441406,1,True,3,2021-03-22 12:55:49.946030
bostonHousing,bostonHousing,3,XGBoost_DSTL_KNOW,0.8618882189808592,0.8597770220950791,0.07277107238769531,0.0032460689544677734,1.063929796218872,0.07277107238769531,0.0032460689544677734,1.063929796218872,1,True,15,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,WeightedEnsemble_L2_DSTL_KNOW,0.8568316442227893,0.8605857744531602,0.08989953994750977,0.006665229797363281,2.8779757022857666,0.004289150238037109,0.00043201446533203125,0.22369694709777832,2,True,17,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,CatBoost_DSTL_BASE,0.8566641764687188,0.8531372173301097,0.0020568370819091797,0.0022008419036865234,1.4950730800628662,0.0020568370819091797,0.0022008419036865234,1.4950730800628662,1,True,19,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,WeightedEnsemble_L2_DSTL_BASE,0.8520735015256246,0.8644949208204491,0.059340476989746094,0.009082794189453125,4.982829332351685,0.004337787628173828,0.0004482269287109375,0.2244710922241211,2,True,23,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,NeuralNetMXNet_BAG_L1,0.8516660631417247,0.9039262631219876,1.740434169769287,1.0366289615631104,254.0165023803711,1.740434169769287,1.0366289615631104,254.0165023803711,1,True,9,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,WeightedEnsemble_L2,0.850773783040401,0.9125499219308286,1.9736826419830322,1.1783339977264404,385.78732657432556,0.0029611587524414062,0.00044989585876464844,0.3643679618835449,2,True,11,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,CatBoost_DSTL_KNOW,0.8464976053807473,0.8430067966779082,0.0036458969116210938,0.0023140907287597656,3.5233521461486816,0.0036458969116210938,0.0023140907287597656,3.5233521461486816,1,True,13,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,LightGBM_DSTL_BASE,0.841538114040131,0.8339260465823368,0.006085872650146484,0.0031096935272216797,2.2996091842651367,0.006085872650146484,0.0031096935272216797,2.2996091842651367,1,True,18,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,XGBoost_DSTL_BASE,0.8389717555067444,0.8591958003505772,0.0468599796295166,0.0033240318298339844,0.9636759757995605,0.0468599796295166,0.0033240318298339844,0.9636759757995605,1,True,21,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,CatBoost_BAG_L1,0.8384836360968289,0.9039074602687915,0.2302873134613037,0.14125514030456543,131.40645623207092,0.2302873134613037,0.14125514030456543,131.40645623207092,1,True,7,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,LightGBMXT_BAG_L1,0.8239912818475749,0.8846673301203711,0.6439568996429443,0.2353377342224121,180.9779393672943,0.6439568996429443,0.2353377342224121,180.9779393672943,1,True,6,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,LightGBM_DSTL_KNOW,0.8172946818748801,0.8462381285047665,0.012839317321777344,0.0029871463775634766,1.5903489589691162,0.012839317321777344,0.0029871463775634766,1.5903489589691162,1,True,12,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,XGBoost_BAG_L1,0.8116365910592915,0.8937251139116446,5.559564113616943,0.25778841972351074,84.59186697006226,5.559564113616943,0.25778841972351074,84.59186697006226,1,True,8,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,LightGBM_BAG_L1,0.8042732857632277,0.8820599849585515,0.5375239849090576,0.21584463119506836,156.83433294296265,0.5375239849090576,0.21584463119506836,156.83433294296265,1,True,5,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,ExtraTreesMSE_BAG_L1,0.8036005810938452,0.8973644156083471,5.66610312461853,2.6194567680358887,27.596729040145874,5.66610312461853,2.6194567680358887,27.596729040145874,1,True,2,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,RandomForest_DSTL_BASE,0.797353199343054,0.8164792864648082,0.03829193115234375,0.03157806396484375,0.4157588481903076,0.03829193115234375,0.03157806396484375,0.4157588481903076,1,True,20,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,LightGBMLarge_BAG_L1,0.7771444871256623,0.8848297800032733,0.7908270359039307,0.2079155445098877,230.28311967849731,0.7908270359039307,0.2079155445098877,230.28311967849731,1,True,10,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,RandomForestMSE_BAG_L1,0.7751828096112492,0.871803775205952,3.8066749572753906,2.7059969902038574,36.62600922584534,3.8066749572753906,2.7059969902038574,36.62600922584534,1,True,1,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,RandomForest_DSTL_KNOW,0.7603016257581454,0.8009919609298491,0.03829765319824219,0.031533002853393555,0.45885801315307617,0.03829765319824219,0.031533002853393555,0.45885801315307617,1,True,14,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,LinearModel_DSTL_KNOW,0.7336095057428493,0.6112566333916458,0.007057905197143555,0.007882118225097656,0.01948690414428711,0.007057905197143555,0.007882118225097656,0.01948690414428711,1,True,16,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,LinearModel_DSTL_BASE,0.7278402450063759,0.6230811339349271,0.008268117904663086,0.008234977722167969,0.020682096481323242,0.008268117904663086,0.008234977722167969,0.020682096481323242,1,True,22,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,KNeighborsDist_BAG_L1,0.5202174018368598,0.5898710947662613,0.39262986183166504,0.5015463829040527,0.14127326011657715,0.39262986183166504,0.5015463829040527,0.14127326011657715,1,True,4,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,3,KNeighborsUnif_BAG_L1,0.4582104968488191,0.5519214251236615,0.3850250244140625,0.45274925231933594,0.1324145793914795,0.3850250244140625,0.45274925231933594,0.1324145793914795,1,True,3,2021-03-22 13:15:16.178304
bostonHousing,bostonHousing,4,LightGBM_DSTL_BASE,0.9092363152350598,0.842419218627975,0.007254123687744141,0.0025663375854492188,2.2448461055755615,0.007254123687744141,0.0025663375854492188,2.2448461055755615,1,True,18,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,LightGBM_BAG_L1,0.9054026843455766,0.8790946143339675,0.5290360450744629,0.21060872077941895,154.39294600486755,0.5290360450744629,0.21060872077941895,154.39294600486755,1,True,5,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,LightGBMLarge_BAG_L1,0.901033270431722,0.8841987310948398,0.9192461967468262,0.20386934280395508,218.73704361915588,0.9192461967468262,0.20386934280395508,218.73704361915588,1,True,10,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,LightGBM_DSTL_KNOW,0.8949151340144054,0.8345845758872592,0.014038801193237305,0.0028998851776123047,1.1971409320831299,0.014038801193237305,0.0028998851776123047,1.1971409320831299,1,True,12,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,RandomForestMSE_BAG_L1,0.8940722456484597,0.8711998488938906,3.47430682182312,2.545485496520996,35.15066695213318,3.47430682182312,2.545485496520996,35.15066695213318,1,True,1,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,RandomForest_DSTL_BASE,0.8896141248134257,0.8195953797387036,0.03788113594055176,0.028321027755737305,0.38394904136657715,0.03788113594055176,0.028321027755737305,0.38394904136657715,1,True,20,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,XGBoost_BAG_L1,0.8884023655453848,0.9014206763943382,6.0564539432525635,0.25191211700439453,88.56298422813416,6.0564539432525635,0.25191211700439453,88.56298422813416,1,True,8,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,WeightedEnsemble_L2_DSTL_BASE,0.8875665865784846,0.8594876614598541,0.10963797569274902,0.006223917007446289,3.840975046157837,0.004641056060791016,0.0004367828369140625,0.22026681900024414,2,True,23,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,LightGBMXT_BAG_L1,0.8865925276651055,0.8815508956742854,0.7380228042602539,0.23268413543701172,191.07327008247375,0.7380228042602539,0.23268413543701172,191.07327008247375,1,True,6,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,WeightedEnsemble_L2,0.8860453710786286,0.9077962465528018,7.965273141860962,1.3746833801269531,505.61983466148376,0.0036122798919677734,0.00048804283142089844,0.3721351623535156,2,True,11,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,ExtraTreesMSE_BAG_L1,0.8854436609592383,0.8834451795612186,5.479238271713257,2.495917797088623,26.413514852523804,5.479238271713257,2.495917797088623,26.413514852523804,1,True,2,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,RandomForest_DSTL_KNOW,0.8817485139800958,0.8126878187315072,0.037950992584228516,0.026458024978637695,0.36420106887817383,0.037950992584228516,0.026458024978637695,0.36420106887817383,1,True,14,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,CatBoost_BAG_L1,0.8810749441519513,0.9001263141715132,0.2087559700012207,0.14065051078796387,156.57265043258667,0.2087559700012207,0.14065051078796387,156.57265043258667,1,True,7,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,XGBoost_DSTL_BASE,0.8784032195277005,0.8587226869945769,0.09774279594421387,0.003220796585083008,1.3758621215820312,0.09774279594421387,0.003220796585083008,1.3758621215820312,1,True,21,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,NeuralNetMXNet_BAG_L1,0.8631042154540856,0.8944110441908014,1.69645094871521,0.9816327095031738,260.1120648384094,1.69645094871521,0.9816327095031738,260.1120648384094,1,True,9,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,CatBoost_DSTL_BASE,0.8626312001084143,0.8424923414149532,0.0019791126251220703,0.001894235610961914,1.046238899230957,0.0019791126251220703,0.001894235610961914,1.046238899230957,1,True,19,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,CatBoost_DSTL_KNOW,0.8558727043495609,0.8484791253917581,0.0062868595123291016,0.002290964126586914,6.89018702507019,0.0062868595123291016,0.002290964126586914,6.89018702507019,1,True,13,2021-03-22 13:35:20.709812
bostonHousing,bostonHousing,4,WeightedEnsemble_L2_DSTL_KNOW,0.8549178124320407,0.8549643646111302,0.10622668266296387,0.005968809127807617,8.435945272445679,0.0037860870361328125,0.000431060791015625,0.21269607543945312,2,True,17,2021-03-22 13:35:20.709812
